ID,Mass_ground_truth,Mass_prediction,z_ground_truth,z_prediction,z_error_prediction
1890415,8.644883156,8.568917274,2.134599924,1.032415032,0.6804976840000001
4231331,8.319485664,9.012158394,1.1125999690000001,1.073222876,0.09741123
4105888,7.8034734729999995,8.809076309,1.219200015,1.203443766,0.11066312199999999
1016406,9.360076904,9.359419823,1.4727,1.401606202,0.37427777
2101736,8.457718848999999,8.999933243,1.3968000409999999,1.259468198,0.114734949
1907233,0.0,8.62077713,1.486999989,1.030679703,0.658513276
562665,8.951734542999999,8.779820442,0.6646999720000001,0.68893981,0.394124586
497803,8.77156353,8.927751541000001,2.045900106,2.058730841,0.127428149
1664567,8.228816032000001,8.733288765,0.5550000070000001,0.601899624,0.295418126
1775436,8.974161148,8.019849777000001,1.4917000530000002,1.5478258130000002,0.08968555
4911676,9.316135406,9.321064949,4.19080019,4.227311611,0.46557394700000004
385379,8.54613781,8.664096832,1.373600006,1.188920856,0.098564464
2544433,8.915616035,9.013532639,1.696799994,1.666085839,0.07783585900000001
1516218,9.423891068,9.004528999,2.279599905,2.414947271,0.284122946
912291,9.410053253,9.36741066,2.074899912,1.596414328,0.358979235
4042315,8.363677979,8.815706253,1.291700006,0.943920553,0.21576778100000002
2500072,8.675186157,8.953723907,2.087599993,1.5471298690000002,0.32878761100000004
1511546,8.29013443,8.840819359,1.1811000109999998,1.277893782,0.128956828
2577285,8.898897171,9.100131989,1.271900058,1.237913489,0.10635834400000001
3574077,8.699112892,8.832820892,3.102600098,2.227307796,0.763468684
3759387,8.355797768,8.770153046,1.25,1.23954463,0.111604056
1776429,9.490168571,9.035943031,1.932199955,1.407955289,0.687453875
2707388,9.50159359,8.632871628,0.42609998600000004,1.2351350779999999,0.7177388090000001
330776,9.139429092,8.731151581,1.365700006,1.335506082,0.17781663399999997
344767,9.203891753999999,8.625925064,1.2921999690000001,1.14972055,0.08947859
261663,8.810246467999999,9.427493095,1.551900029,1.484266639,0.8651149140000001
748703,9.483265877000001,9.092568398,4.087299824,4.149271011000001,0.45146108799999995
2578027,9.166542052999999,8.574734688,1.172999978,1.258043408,0.139613441
3853147,8.886249542,8.555315018,1.5160000319999998,1.499434352,0.08026682
695441,9.739149094,9.037118912,2.972500086,3.3121628760000004,0.222916033
1149321,8.875450134,9.141849517999999,2.262399912,2.314912081,0.599149347
3049744,8.812646866,8.65819931,0.9656000140000001,1.1411230559999999,0.136167012
135974,9.258234977999999,7.935031414,1.699599981,1.248821259,0.35540467
2066116,8.775242805,8.944411277999999,2.413800001,2.328719854,0.488254836
275056,8.198088646,8.719335556,0.9027000070000001,1.7653570180000002,0.524803088
18562,9.388846397,9.294174194,1.430899978,1.381778717,0.11694186599999999
3173785,8.777020454,9.07388401,1.8068000080000002,1.749543786,0.07157783599999999
212346,9.121067047,8.56629467,0.935599983,1.180269599,0.22453632
3029352,9.022665977,9.232108116000001,1.052600026,1.238986492,0.105983305
3839555,9.336688995,9.012623787,2.223599911,2.2938339709999997,0.48950871100000004
1821886,8.995476723,8.91512394,1.105000019,1.158306241,0.12102037199999999
3829976,9.224802971,8.922546387,3.0659000869999997,3.108098745,0.160543706
2661861,8.832429886,8.503656387000001,1.316400051,1.256504297,0.144833031
1071615,9.016126632999999,8.693370819,1.529500008,1.5011584759999999,0.10844244800000001
903145,9.215356827,9.049226761,4.101099968,3.776536226,0.6170889620000001
1891207,8.655430793999999,7.999975204,0.835699975,1.200281739,0.836717687
2029966,8.064990044,8.373866081000001,0.31859999899999997,0.8643165829999999,0.291063702
4111651,8.90973568,9.004179001,1.793200016,1.6613105540000002,0.106023491
3279512,9.403241158,9.137407303,1.565999985,1.5310617690000001,0.112852778
1209786,8.713511467,8.903578758,1.826900005,1.7936234469999999,0.07729273
5004824,9.176220894,9.152357101,2.6970999239999998,1.6481769080000002,0.516622359
2109029,9.592598915,8.830524445,3.444700003,2.977053165,0.7494861909999999
844384,8.628801346,8.673911095,1.048400044,1.090929389,0.119937611
246651,8.493456841,8.935949326,1.2228000159999999,1.248486996,0.096836286
1991163,8.518673897000001,8.996921539,0.61619997,1.4931228159999999,0.280043225
458421,8.939220427999999,8.715909004,2.1796,0.845929742,0.49476931799999996
1678849,9.489764214,9.120648383999999,1.966799974,1.743246555,0.16506046
460148,9.768006325,9.417109489,1.55250001,1.441274285,0.47556231200000004
412290,8.608982086000001,8.601657867,0.880699992,1.275354743,0.530413193
1593840,8.729017257999999,8.492625237,1.066300035,1.174793363,0.097820235
1004203,8.274738312,8.816675186,0.744799972,1.011193037,0.534881048
4034532,9.593776703,9.359600067,1.749500036,1.76919651,0.290768653
3580274,9.505887032,9.013175964,1.515300035,1.554449916,0.113932517
4048330,8.336662292,8.759264946,0.727299988,2.10024929,0.8487110170000001
2560024,8.25710392,8.976511002,0.363900006,0.380925894,0.44613875299999994
2867,8.303262711,8.703777313,1.048799992,1.1160992379999999,0.09291671900000001
234686,8.083636283999999,8.812661171,0.7222999929999999,0.87590456,0.7005799540000001
1757480,8.65421772,8.454069138,1.581900001,1.350016475,0.325233583
3104880,9.290612221,9.36751461,1.5068000559999999,1.5586483480000002,0.142764845
1695029,9.496153831,9.00839901,1.734500051,1.774846315,0.08847578
1998276,9.622830391,8.936026573,2.49000001,1.521361589,0.555267085
21200,9.196526527,8.898319244,2.8784000869999997,2.8163638110000004,0.20335277300000001
3079992,9.600980759,8.743289948,2.6243999,2.487385035,0.294729739
1684216,8.837212563,9.156412125,3.6159999369999998,3.184605598,0.559159666
668811,8.6808815,8.876440048,1.4969999790000001,1.79410708,0.850161669
4151460,9.14344883,8.51048851,1.7220000030000002,1.623818398,0.184348331
226352,9.527117729,9.282102585,2.325000048,1.87686801,0.7820629090000001
367841,9.222876549,9.164691925,1.9119000430000002,1.7679707999999998,0.070506322
460951,8.625500679,8.751991272,1.6232999559999999,1.705205441,0.139372239
604716,8.788312912,8.820524216,1.3583999869999999,1.379994035,0.10383680699999999
1502015,7.894714832000001,9.13338089,1.893700004,1.8461632730000002,0.163606373
534468,8.728513718,8.575285912,0.665099978,0.91098845,0.345369307
4041292,8.518016815,8.764788628,0.608200014,1.6648551230000002,0.107062288
1357944,8.083438872999999,8.766928672999999,0.33849999299999994,0.380628526,0.298825457
4141186,7.557911396000001,8.563416481,0.5898,1.157424569,0.474315505
3795679,8.927732468,8.830247879,1.5203000309999999,1.494569302,0.077518691
3074140,8.783116341,8.712657927999999,0.8948000070000001,1.367213011,0.630282726
1994355,9.29917717,8.954229355,1.237900019,1.228325367,0.303444516
1228453,9.083757401,8.811100006,1.6474000219999998,1.627368093,0.09023989
2002021,8.112748146,8.730975151,0.7271999720000001,1.668731809,0.573827935
1682885,8.472634315,8.96867466,1.9833999869999999,2.007484436,0.122384989
4961622,8.851304054,8.743510246,1.549900055,1.593069434,0.127236439
1229647,9.215237617,8.767845154,3.058799982,2.989774704,0.261188511
685463,8.572414398,8.405791283,1.3717000480000001,1.2265257840000001,0.103532844
2559705,8.551624298,8.764414787,1.524199963,1.5459705590000001,0.119539484
1194125,8.979325294,9.347942352,1.389600039,1.275847554,0.115684958
1618930,8.858260155,9.027852057999999,1.110900044,1.09090817,0.084046114
1148436,8.224036217,9.33379364,0.5321999789999999,0.524021864,0.32564249300000003
674317,8.555610657,8.397408485,1.2863999609999999,1.290934801,0.121754838
1855457,8.978025436,9.102722168,2.55250001,2.120807171,0.767453055
761418,8.57084465,8.750234604,0.959200025,1.263099551,0.48513772299999997
2394821,9.041390418999999,8.859333992,1.947399974,1.881568432,0.077714605
1587489,8.295466422999999,9.00760746,1.132400036,1.220074892,0.099274343
2112657,8.882054328999999,8.561935425,1.671200037,1.6714972259999998,0.11887596
1720816,8.287060738,8.927121162,1.443400025,1.4915018080000002,0.106638916
4130501,8.411242485,8.663826942,0.561100006,0.606792986,0.39447976700000004
1126917,8.847056389,9.608677864,0.882600009,1.141171336,0.37413816
88738,8.726518631,8.710677147,1.336799979,1.233029127,0.10115754099999999
4987918,7.750436783,8.751461029,0.478599995,0.79831481,0.513554317
3110686,9.675580025,8.700401306,2.12319994,1.709976792,0.505989146
1653841,0.0,8.706245422,2.480000019,1.483850718,0.564813176
1729371,8.628457069,8.854969978,1.3424999709999998,1.239023089,0.09708341
3844446,8.662230492,8.858285904,1.179399967,1.126922846,0.098941363
3512495,9.111924171,9.055017471000001,1.17840004,1.1507548090000002,0.11617866800000001
1884714,8.593488693,9.019657135,1.248600006,1.1863842009999999,0.28218335699999997
588740,9.034807205,9.467047691,0.986599982,1.010562778,0.116983638
1289965,8.027697563,8.827176094,0.7401000259999999,1.405414104,0.703294056
3108018,9.178386688,8.565295219,1.147400022,1.199370623,0.103643145
2071527,8.899014473,8.909687996,1.872699976,1.696636915,0.08925082599999999
1427724,9.742436409,9.535751343,2.636499882,2.025416374,0.801063823
680844,8.593227386,8.670537949,0.7074999809999999,0.93896085,0.374376673
426782,9.363996506,8.773940086,2.041199923,2.034178019,0.154529487
1785598,8.452317238,8.671328545,0.7159000040000001,1.6994249819999998,0.764762704
2859508,9.227491379,9.01751709,1.7389999630000001,1.819407105,0.074099963
140339,8.909431458,8.59585762,1.814900041,1.7444313759999999,0.124489962
1510712,8.675323486,8.925246239,1.505399942,1.5460638999999998,0.09556731
388619,0.0,8.568490028,3.4210000039999997,1.448577046,0.6907031690000001
1147289,9.038373947,8.626374245,2.566900015,1.688586116,0.788099929
1299803,8.68113327,9.298796654,0.526799977,0.879683495,0.543964187
779256,8.551260948,8.743865967,3.084399939,2.9099354739999996,0.37244760600000004
2049364,9.456912994,8.491827965,1.9927999969999999,1.426815867,0.352826474
3140841,0.0,9.276229857999999,2.486500025,2.091319799,1.578252353
2641027,9.083461761,8.96740818,1.4526000019999998,1.4969172480000001,0.08576334
402814,8.394373894,8.749080657999999,1.138700008,1.036630988,0.216676275
767516,8.992507935,8.811032295,1.055500031,1.050565004,0.10068447
3540522,8.846119881,8.493599892,1.9049999709999998,1.70311892,0.08555005
3721100,9.054044724,8.381509781,1.410699964,1.311069965,0.134895435
102187,8.368817329,8.548307419,0.58039999,0.9412940740000001,0.481639537
570234,7.723675251,8.863237381,0.607299984,0.660294533,0.357585974
2537910,8.744384766,8.977294922,1.98210001,1.8603366609999998,0.27275798
1243220,8.850330353,8.799212456000001,1.076500058,1.061180592,0.10029377699999999
459716,9.27004528,9.103188515,1.679299951,1.6163969040000001,0.22018319
36251,8.313835144,8.658338547,0.545899987,1.13560164,0.486833884
165681,0.0,9.198327065,3.470400095,3.375017643,0.5249533270000001
1990653,7.931881905,9.184568405,0.524999976,1.178714752,0.600268347
818810,8.873698235,8.479323387,2.29550004,2.334584713,0.23798628800000002
2585077,8.685469627,9.080212592999999,1.225299954,1.243568778,0.097022897
3168417,8.654586792,8.763421059,1.346099973,1.243488193,0.112410371
1117476,8.589634895,8.962945937999999,1.7318999769999999,1.49239552,0.22459293800000002
3048392,9.295115471,8.90071106,2.038500071,1.9809136390000002,0.12195410699999999
2071832,8.358865737999999,8.675329207999999,0.980499983,1.3842246530000002,0.47518626799999997
1485220,8.655092239,8.819496155,0.49520000799999997,0.697080195,0.360132539
3033276,7.996290684,8.673201561,0.8371999859999999,2.098359108,0.765983303
2121582,8.176210402999999,9.206193923999999,0.575399995,0.493262559,0.286887232
3435385,8.212063789,8.509694098999999,1.1201000209999998,2.3553099630000003,0.601348443
307136,8.055839538999999,8.258013725,0.758899987,0.837593734,0.444463104
3151744,8.657680511,8.702165604,1.5418000219999999,1.669146419,0.071476572
388504,8.900326729,8.707069397,1.1706000570000001,1.403296471,0.364794461
247841,9.220252037,9.62604332,2.15170002,1.496258974,0.364407731
3359069,8.802176476,8.964284897,1.14380002,1.181104898,0.129583401
1680749,8.006073952000001,9.06354332,0.5102999810000001,1.1085286140000001,0.668456519
216183,8.077924728,8.851387978,1.067199945,0.9879344109999999,0.15152882
1303873,8.504227638,8.956078529,0.701399982,0.636830091,0.478608663
4027727,9.238589287,8.545656204,1.84010005,1.6960759159999999,0.10680478800000001
3744713,8.906053542999999,8.593348503,1.601500034,1.5558027030000001,0.09761544800000001
4105931,8.845277786,8.76426506,2.06340003,1.570934892,0.498800732
1715717,8.562146187,8.738799095,1.08949995,1.25448668,0.11680800300000001
322283,0.0,8.870004654,3.6579999919999997,2.130389214,0.6917076529999999
762763,8.069447517,9.365196228,0.8170999879999999,1.01619792,0.41838901100000003
3825101,9.523670197000001,8.94316864,1.988700032,1.964429379,0.071124517
1706930,8.214940071000001,8.734446526000001,0.980099976,0.96405369,0.11532076699999999
2587150,9.80495739,8.950557709,1.866400003,1.490979075,0.069430669
1094741,8.682149887000001,9.265029907,1.119500041,1.26663208,0.25705126899999997
888714,9.040079117000001,8.720793724,1.9349999430000002,1.7690348630000001,0.11456774
1176345,9.090105057,9.011778831,2.093300104,2.023409605,0.07072439999999999
3960507,9.400720596000001,9.008680344,4.009500027,3.5952231880000003,0.503591306
2021196,8.770813942,8.610186577,0.915899992,1.000518203,0.293449935
3139757,9.704346657,9.638870239,2.254600048,2.0512223240000003,0.8775548759999999
3405573,9.079518318,9.106182098,2.054699898,1.814242125,0.39821869299999996
556264,8.971653938,8.727150917000001,1.6295000309999998,1.580432892,0.113365454
650877,8.458240509,8.960389137,0.612100005,0.713986874,0.387946213
284755,9.210727692,9.051510811,1.815299988,1.81634593,0.057832274
454461,9.177387238,9.137974739,1.931300044,1.9082599880000002,0.08025951
3124924,9.162279129,9.289923668,1.5801999569999998,0.67230171,0.259925005
4121989,8.351033211,8.594536781,0.718100011,1.066560268,0.608121144
1380486,9.082101822,8.744415283,2.061399937,1.926231146,0.15730314
3826601,8.029294968,8.736017227,1.6361000540000001,1.56670022,0.26336532
1167105,8.742897034,9.13301754,1.2877000570000001,1.27114594,0.110550756
642935,8.242629051,9.032282829,0.90140003,1.223738194,0.521971857
3255635,8.959533691,9.038488388,2.51970005,2.2935502530000003,0.552744377
58697,8.454997062999999,8.530402184,0.668600023,0.747796357,0.40885683100000003
744260,8.818388939,9.295539856,1.0381000040000001,0.9686706070000001,0.094028581
3882783,8.244660377999999,8.531082153,1.725700021,0.944578767,0.607133754
1809615,9.148262978,8.693547249,1.299600005,1.161811471,0.10218023
3839582,9.009580612,8.805696487,0.760900021,2.00575304,0.774888729
2115281,7.678621768999999,8.871668816,0.609000027,1.2681243420000001,0.317293489
3860613,8.986408233999999,8.886536598,1.542400002,1.5691565280000002,0.13489807199999998
1963616,9.240890503,9.171339035,1.86590004,1.8839479680000002,0.060484135999999994
2509117,8.368841171,8.829297066,1.5364999769999999,1.481572866,0.110271801
79566,8.541963577,9.050602912999999,1.202900052,1.1963016990000002,0.10576150599999999
2505602,9.42292881,9.120494843,3.2609000210000003,3.283854485,0.131377681
3983461,8.842190742,8.759032249,1.942600012,1.928686023,0.289547333
986535,8.602706909,9.007174492,1.4843000169999998,1.431656003,0.147675484
63511,8.385613441,8.90940094,0.758599997,1.3802112340000001,0.48271246100000004
3636907,9.229952812,9.062707901,1.731699944,1.65779829,0.18019927800000002
655920,8.589700699,8.955173492,1.5048999790000002,1.547074676,0.098588131
1838763,8.492959023,8.743368149,0.989700019,1.0527733559999999,0.139754115
3728239,8.337729454,8.844779968,1.682000041,1.691581845,0.130095201
2052894,8.979570389,9.025747298999999,1.1298999790000002,1.129286051,0.09991296599999999
2184365,9.265582085,9.09945488,1.128999949,1.276619673,0.11353459099999999
607430,9.537198067,8.998216629,2.717999935,1.252989173,0.610044649
696089,8.425421715,8.549909592,0.493000001,0.75121963,0.590820817
412056,9.928220749,8.732129097,1.745900035,1.542158723,0.508507766
785259,8.873614311,9.325425147999999,1.934900045,1.8892722130000001,0.087725829
1988442,9.170334816,8.854560852,1.53550005,1.497721076,0.072907107
3926449,8.832040787,8.673869133,2.2149000169999997,1.334032655,0.6529505529999999
1006209,8.778923035,8.781885147,1.461799979,1.3792994019999998,0.11538817800000001
1443923,9.01998806,8.057528496,1.167400002,1.140492082,0.115472693
3062710,9.203501701,8.736414909,1.358899951,1.856103539,0.529234935
2275232,9.346155167000001,9.137794495,1.412299991,1.2805522679999999,0.12927728800000002
4141654,9.133948326,9.062736511,1.770099998,1.761629343,0.073036949
408727,9.851813316,9.06798172,4.492800236,4.4937672619999995,0.95058133
1272156,8.014172554,8.770665168999999,1.699000001,1.601785183,0.10984946300000001
411899,8.436767578,8.680949211,1.530599952,1.5205091240000002,0.09647610000000001
2117298,8.764157295,8.552313805,2.415899992,2.068561316,0.616256857
794906,8.028563499,9.101137161,1.001600027,1.410004854,0.516006242
49159,9.284316063,8.877656937000001,1.822700024,1.7142318490000001,0.088423991
2249880,8.690031052,8.744504929,1.977100015,1.9472578759999999,0.495440361
1636120,9.411690712,9.232296944,1.470399976,1.468084097,0.151116138
2051310,9.014545441000001,8.824362755,2.1293001169999997,2.048583269,0.18131260300000002
466287,8.944759369,8.900346756,2.457799911,2.0489633080000003,0.48345510700000005
3054011,8.00839138,9.058306694,0.6692000029999999,0.930416763,0.450005266
2429577,8.718202591,8.784063339,0.49009999600000004,0.37400665899999996,0.17040105100000003
1311685,8.958233833,8.859525681000001,1.315799952,1.230070472,0.09306034099999999
3754411,9.377304077,8.824372292,1.3573000430000002,1.324655294,0.11953689
164998,9.202301979,8.740968704,1.539700031,1.302198172,0.34766540100000004
3873116,8.816260338,8.868234634,1.8411999940000001,1.8426936859999998,0.060479307
693592,9.230543137,8.832669258,2.1831998830000003,1.445989966,0.7234624129999999
1118390,8.774760246,8.84226799,1.392099977,1.357907891,0.09992165800000001
1611577,9.081707954,8.714417458,1.179299951,1.2450128790000001,0.08981995699999999
1262003,8.47040844,8.107250214,2.0060000419999997,1.114025593,0.7054609490000001
3043595,7.983778477,8.677536011,0.8550000190000001,0.909141839,0.43713334600000003
2101989,8.983671187999999,9.188185692000001,2.032599926,2.038015127,0.300414555
651264,9.090128899,9.211546898,1.662099957,1.693719149,0.14854504400000001
3900099,9.559926033,8.757541656,1.6114000080000002,1.612963915,0.134637807
1542393,8.633133888,8.856599808,3.140000105,3.2065885069999998,0.21011175899999998
590263,8.540266037,8.833112717,0.945599973,0.8272668120000001,0.209583849
4922380,8.849049568,8.777571678,1.8733999730000002,1.777491093,0.088870997
1736452,7.793902874,9.368572235,0.277799994,0.46866670299999996,0.206209694
80524,8.124699592999999,9.06211853,0.76789999,1.742660522,0.5675901729999999
1625714,7.936591148,8.966464996000001,0.9769999979999999,1.162111878,0.18219801800000002
434615,9.15068531,8.534296989,1.5621000530000002,1.5819141859999999,0.087031935
1025740,9.540765762000001,8.69611454,2.0834000109999997,1.885974169,0.40030364
983034,8.587841034,8.654578209,1.312299967,1.2765939240000002,0.139986616
3087679,7.929861546000001,8.910542487999999,0.080200002,-0.13266667699999998,0.305547662
3448378,9.406949043,8.813490867999999,1.6685999630000001,1.348920584,0.282642836
292516,8.799576758999999,8.35753727,1.367699981,1.172588706,0.173154705
1265168,8.945250511000001,8.647115707000001,1.906200051,1.876079679,0.077834504
338794,8.927933693,9.18413353,1.389400005,1.2778848409999999,0.104702195
2032495,9.017900467,8.864385605,2.29640007,2.4263310430000002,0.229184842
4080109,9.351307869,9.355004311,0.542500019,0.480176628,0.218275765
7838,8.444908142000001,8.779429436000001,1.444200039,1.339715481,0.11009931
1631415,8.639045715,8.845992088,1.354500055,1.214332461,0.114660674
2114496,8.709720612,8.732252121,2.752000093,2.647826672,0.886824211
3924967,8.181818007999999,8.516839981,1.095100045,1.064241767,0.28080199899999997
1628771,8.497121811,8.210016251,0.43509998899999996,0.686722279,0.294284815
4007575,9.545308112999999,8.784836769,1.740100026,1.503935456,0.112389789
1375615,8.515236855,9.287467003,1.046499968,0.9920105929999999,0.126022353
2138850,9.018057823,8.848453522,1.668799996,1.61788702,0.163046107
682946,9.1431427,8.734495163,1.8424999709999998,1.728210926,0.086354091
572808,9.297171593,8.745767593,1.360599995,1.244253755,0.10116287199999999
1187107,8.827821732,9.198712349,0.7567999959999999,1.642167091,0.393581115
2552418,8.676052094,8.872971535,3.95539999,3.606823683,0.427121773
365671,9.438565254,9.12042141,3.260200024,3.028916836,0.322724611
1992519,7.976658344,8.472094536,2.683000088,2.5326669219999998,0.6436734820000001
242661,9.071037292,8.747746467999999,1.6844999790000001,1.557900071,0.131261649
3696348,9.23090744,8.308386803,1.700700045,1.5470232959999999,0.519693278
2604456,8.454870224,9.464271545,0.650099993,0.628835559,0.282734556
2066000,8.299433707999999,8.469691277,1.2118999959999999,1.287174582,0.10540241800000001
2551347,8.719148636,8.985742569,0.5396999720000001,0.541589141,0.341691442
2074345,8.282237053,8.670362472999999,1.074699998,1.189100027,0.11356978400000001
3922126,9.236250877,8.935301781,2.457299948,2.667896509,0.430023305
256609,9.262040138,8.861122131,2.022300005,2.068246365,0.14346911699999998
2549070,9.136774062999999,8.962245941,1.022600055,1.395900369,0.305128781
604284,8.613547325,9.152638435,0.294200003,0.089951724,0.255791167
1221577,8.428284645,8.427562714,1.882500052,1.636009693,0.08678813199999999
1416668,9.589551926,8.772018433,1.521100044,1.5632965559999998,0.093966215
2513332,8.187103271,8.883856773,0.7203999759999999,1.597985864,0.6037021579999999
241971,8.901913643,8.841979027,1.1335999970000001,1.196148276,0.09506390699999999
3975288,9.170465469,8.018899917999999,1.976400018,2.01254487,0.070609426
2613947,8.140377045,8.55885601,0.621699989,0.873824477,0.35482136
1499089,9.019380568999999,8.819973946000001,1.334800005,1.226835012,0.12281508
500057,8.580726624,8.557762146,0.933099985,0.791725934,0.10826017
2028366,9.52107811,8.706320762999999,2.148000002,2.0791947840000002,0.553924331
3161366,8.675601959,9.161364555,1.4311000109999998,1.514783025,0.091430786
2725738,9.285605431,8.634545326,2.530800104,2.117324114,0.7275711359999999
2003201,9.498889923,8.814531326,1.931699991,1.911893606,0.081749697
1996657,0.0,8.921257019,3.491300106,3.1711945530000003,0.46763663
3741808,8.753850937000001,8.938386917,1.6028000119999999,1.6191771030000002,0.17806584
4054084,8.760185242,8.892328262000001,1.648200035,1.674643874,0.10306358199999999
930458,9.462762833,8.558161736,1.850299954,1.7418982980000002,0.119547777
49422,7.763763428,9.329535483999999,0.8589000109999999,1.630894303,0.6355468870000001
3958962,9.00170517,8.531645775,0.6309999820000001,0.762893736,0.347344559
3046193,9.060018539,8.992016792000001,0.621399999,0.8012623790000001,0.275319435
791067,9.062777518999999,8.934743881000001,1.915400028,1.772687435,0.086106584
1683866,8.443534851,8.939629555,1.897799969,1.8671864269999998,0.056092774000000005
2105662,8.361951827999999,8.901755332999999,0.618200004,1.240798354,0.314373907
1707140,9.047193527000001,8.623073578,1.171399951,1.060943127,0.110074611
194483,8.600881577000001,8.145368576000001,2.615200043,2.507963181,0.20553044899999998
1348042,8.483722687,8.72642231,0.363200009,0.621338606,0.189859191
3032670,9.370491028,9.026098251,1.094599962,1.1144261359999998,0.09071636400000001
2580699,8.736966133,8.820262909,2.919100046,3.0336854460000002,0.22119265300000002
2039630,8.211578369,8.698624611,1.01030004,0.9729403259999999,0.129673
2025672,8.796382904,8.951828003,1.6448999640000002,1.6029591559999998,0.096845821
2297540,9.877338409,9.987840652000001,2.2488000390000003,0.804001689,0.47673319299999994
1717949,8.634119034,9.052330971,0.883599997,1.075626373,0.44234018399999997
1683314,8.927319527,9.043141365,1.7000000480000002,1.656914711,0.109214934
955123,9.208655357,9.217869759,2.572700024,2.450429201,0.416912706
1925334,9.530366897999999,9.015193939,1.6453000309999999,0.962949455,0.283839622
3078106,8.004686356,8.899014473,1.49150002,1.478898764,0.099482661
1229339,8.659282683999999,8.336882591,1.779399991,1.729884505,0.069644704
2589605,9.007054328999999,9.00437355,2.0209000109999997,2.061647892,0.097759921
3997810,8.965393066,8.71407032,1.739199996,1.748441815,0.144575415
1080738,9.179250717,8.557822227,1.360599995,1.201069593,0.109194649
320428,8.665322304,9.115180016,1.2230999470000001,1.26443994,0.098358045
2033110,8.648266792000001,8.935435295,1.294800043,1.348293185,0.11334791400000001
3236158,8.270342827,8.779841422999999,1.110599995,1.263816118,0.110538502
1713938,8.98196888,8.61302948,0.6934999820000001,0.91148752,0.453288953
2582219,8.076881409,9.03199482,0.66049999,0.75459224,0.310871327
836258,9.429320335,8.546707153,1.7253999709999999,1.29799509,0.321656559
3792217,8.554434776,8.887259483,1.7051999569999998,1.6083952190000002,0.162440599
3910084,8.970179558,8.927174568,1.739300013,1.7044163940000001,0.082416959
3511491,7.524919033,8.438206673,0.296900004,0.258763075,0.156341335
4065871,8.575257301,8.8320961,1.230999947,1.259792447,0.09510922599999999
