File Name (.csv),P-Value,Pearson Coefficient,Spearman Coefficient,RMSE,OLF_1sigma,OLF_2sigma,mean_error
2020-06-04rejection_pred0.1.csv,3.829942697425007e-168,0.5818072863432735,0.37232517251886743,0.6186171549017818,32.95515937331173,8.427876823338732,0.5636705774375782
2020-06-04rejection_pred0.2.csv,1.3860579465344777e-146,0.5495933277467089,0.3151500950198425,0.6609061419561535,37.92544570502431,12.209616423554836,0.5544272754540849
2020-06-04rejection_pred0.3.csv,1.0937850231334908e-136,0.5335329538238096,0.27590893261910215,0.7080058343229612,42.8957320367369,20.151269584008645,0.5127975411835451
2020-06-04rejection_pred0.7.csv,5.764973941205471e-116,0.4968166716175187,0.22948749726402815,0.8858907005253781,65.5861696380335,46.731496488384664,0.3704001605429542
2020-06-04rejection_pred0.6.csv,4.023839538150972e-117,0.4989879382626557,0.228618929553858,0.8499454471551594,60.723933009184215,42.30145867098866,0.39114572054828606
2020-06-04rejection_pred0.4.csv,5.505963575894019e-133,0.5272955172629504,0.2546136512782294,0.7518032783603171,48.6223662884927,26.850351161534302,0.4727546491830567
2020-06-04rejection_pred0.5.csv,7.156664871719107e-131,0.523674419000794,0.24063884681550846,0.7965432829234482,55.59157212317667,33.60345759049162,0.42515429421699713
2020-06-04rejection_pred0.8.csv,1.1041374446275056e-102,0.4706799561367059,0.235233124432617,0.9585039607356813,72.06915180983252,54.34900054024852,0.33409652386241023
2020-06-04rejection_pred0.9.csv,9.666092339398221e-65,0.38024119711401205,0.20881356751934738,1.0935278982034449,80.22690437601297,67.8011885467315,0.2757316105047985
